AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP,TEY,CO,NOX
25.722,1018.5,64.294,4.7959,30.656,1099.8,543.78,13.283,147.71,0.45784,53.614
26.688,1018.6,65.924,4.8384,30.901,1099.9,542.96,13.333,149.23,0.72438,50.505
27.887,1018.8,64.134,4.775,30.522,1100,544.21,13.254,148.39,1.0189,50.144
28.132,1018.8,60.972,4.8045,30.735,1099.9,543.73,13.26,148.71,1.064,51.083
28.204,1018.7,59.913,4.7921,30.505,1100,544.39,13.28,148.43,1.0112,49.503
28.151,1018.5,60.606,4.814,30.765,1099.8,543.61,13.287,148.86,1.0296,48.649
27.827,1018.5,62.334,4.8025,30.653,1100,543.9,13.263,148.81,1.0266,48.547
27.431,1018.4,64.998,4.6993,30.068,1100.1,545.93,13.118,147.88,0.74934,47.896
26.95,1018.3,67.834,4.7746,30.659,1099.8,543.79,13.256,149.22,0.61846,46.56
26.285,1018.5,69.552,4.6955,30.146,1100,545.27,13.176,148.68,0.66203,47.055
25.134,1018.6,73.407,4.7896,30.856,1099.9,542.95,13.331,150.29,1.0603,46.604
23.987,1018.6,79.979,4.7023,30.336,1099.9,544.1,13.29,149.63,1.1253,46.204
22.919,1018.8,85.43,4.749,30.778,1100,542.79,13.367,150.2,0.96299,45.191
22.18,1018.8,89.882,4.7475,30.765,1100,542.83,13.391,150.08,0.70839,47.28
21.672,1018.7,92.218,4.188,26.784,1077.8,543.03,12.299,133.36,2.3996,61.921
20.193,1018,95.356,3.0217,18.152,1037.9,548.99,10.055,100.59,8.085,66.392
19.276,1017.7,97.605,3.1063,18.793,1043.2,550.23,10.241,104.49,4.8812,49.401
18.8,1017.3,98.818,3.1415,19.185,1045.8,550.23,10.26,106.85,4.3894,48.892
18.273,1017,99.678,3.0645,18,1038.1,549.27,10.081,100.74,8.2584,67.86
18.16,1017,99.994,3.1857,18.876,1044.3,550.37,10.18,105.8,4.987,50.941
18.478,1017,99.984,3.6076,21.724,1061.3,549.89,11.038,117.63,3.5168,51.216
19.756,1017.2,99.436,3.4373,20.914,1056.2,550.38,10.693,113.61,3.0734,46.17
22.199,1016.9,90.151,3.453,21.326,1057.9,549.99,10.801,114.16,3.0816,44.755
24.265,1016.9,75.642,3.9275,24.731,1077.6,550.15,11.793,127.8,1.3167,46.589
25.487,1016.9,67.38,3.2109,19.709,1047.9,550.41,10.382,106.37,3.6723,46.817
27.14,1015.9,55.801,4.0172,25.072,1079.2,549.98,11.77,127.95,1.9155,51.817
27.555,1015.3,53.679,4.0382,25.191,1080,549.95,11.899,128.05,1.3196,48.346
28.148,1015,49.582,4.0723,25.516,1081.5,550.25,11.928,128.96,1.2341,49.851
28.43,1014.7,47.028,3.6299,22.642,1064.8,550.01,11.194,117.18,1.8016,46.301
28.295,1014.2,47.723,3.4071,20.955,1055,550.03,10.765,110.3,2.1567,46.179
27.812,1013.4,50.861,3.1032,19.125,1042.6,549.69,10.187,102.57,2.9383,49.734
26.491,1013.3,60.617,3.2872,20.405,1051.4,550.46,10.494,108.63,3.4081,42.49
25.189,1013.3,66.199,3.2591,20.353,1051.7,550.44,10.49,109.2,3.3988,41.256
23.543,1013.7,71.72,3.1963,20.062,1050.5,550.42,10.578,109.05,3.5643,43.155
20.886,1014.1,90.099,3.7443,23.964,1073.1,549.77,11.653,126.25,1.8975,48.282
20.444,1014,91.453,3.909,25.11,1080.4,550.12,11.908,131.44,1.3682,47.437
20.732,1013.6,83.836,3.8018,24.293,1075.8,550.07,11.771,127.78,1.4856,46.605
21.352,1013.3,77.245,3.8246,24.512,1077,549.9,11.812,128.49,1.4028,57.245
21.245,1013.3,77.579,3.1358,19.908,1049,550.01,10.409,108.82,3.5936,52.104
21.459,1013.4,73.634,3.2315,20.478,1053.2,550.22,10.692,111.28,3.3566,49.585
22.32,1013.4,67.869,3.9059,25.043,1079.5,550.42,11.804,130.14,1.086,50.921
23.361,1013.2,65.612,3.9339,25.133,1080.2,550.44,11.853,130.26,0.92255,50.976
24.297,1012.9,64.146,3.9449,25.12,1079.9,550.44,11.966,129.75,1.4906,48.942
25.068,1012.8,62.802,3.9543,25.029,1079.2,550.38,11.944,129.03,1.7477,48.839
24.831,1013,66.752,3.9546,24.913,1078.4,550.07,11.84,128.51,1.7584,47.507
23.237,1013.5,77.655,3.874,24.619,1077.1,549.99,11.708,128.08,1.5264,45.973
22.217,1013.2,91.177,3.8562,24.386,1076,549.61,11.679,127.71,1.6388,43.548
23.363,1013,80.291,3.865,24.711,1077.2,549.72,11.674,128.13,1.4254,44.797
24.496,1013,70.135,3.8789,24.902,1077.9,550.1,11.784,128.01,1.1792,47.66
24.85,1012.9,68.758,3.9154,25.026,1078.9,549.94,11.901,128.71,1.2394,48.542
23.938,1013.1,75.609,3.8604,24.854,1078.4,549.93,11.782,128.82,1.268,46.695
22.795,1013.4,80.543,3.8733,24.764,1078,549.93,11.782,128.92,1.204,46.434
22.215,1013.6,82.27,3.8223,24.359,1076.2,549.94,11.8,127.7,1.0984,45.261
21.113,1013.8,86.637,3.8408,24.552,1077.6,549.94,11.855,129.31,1.222,46.486
20.151,1013.9,90.86,3.8374,24.336,1076.5,549.95,11.7,128.81,0.9167,45.081
19.925,1014.1,94.815,3.8547,24.338,1076.5,549.98,11.775,128.79,0.77692,44.913
20.165,1014,95.838,3.8636,24.185,1075.4,550.1,11.703,127.87,0.91249,44.752
19.951,1013.9,96.507,3.838,23.935,1074.3,550.27,11.671,127.17,1.2203,45.547
19.878,1013.7,96.583,3.849,24.238,1076,550.44,11.645,128.43,1.2479,46.337
19.468,1013.2,98.059,3.8894,24.222,1075.9,550.26,11.739,128.52,1.2772,46.015
19.664,1013.2,97.837,3.8941,24.284,1076.2,549.97,11.714,128.55,1.1953,46.22
19.405,1013.2,97.619,3.5204,21.815,1061.5,549.82,10.982,118.08,2.3994,47.695
19.654,1013.3,97.781,3.2774,19.99,1050.6,549.95,10.512,110.15,3.6582,47.57
20.909,1013.2,95.567,3.2494,20.018,1050.4,550,10.543,109.65,3.2683,45.464
22.829,1013.2,87.116,4.8122,30.814,1099.4,542.89,13.266,149.29,0.35824,46.836
24.678,1013.3,77.28,4.3079,27.254,1091.4,549.86,12.412,138.13,0.49909,51.874
25.724,1013.1,70.145,4.6345,29.353,1099.3,547.55,13.009,143.8,0.5936,48.933
26.394,1013,65.774,4.7363,30.061,1099.4,545.52,13.128,145.98,0.67721,44.617
26.774,1013,64.087,4.7842,30.522,1100,544.56,13.204,148.7,0.73352,41.337
26.971,1012.9,63.335,4.5755,28.942,1098.4,548.45,12.9,142.66,0.76053,50.047
27.142,1012.8,62.813,4.2352,26.448,1086.8,549.86,12.306,133.37,1.0452,48.146
27.141,1012.6,61.755,4.5192,28.332,1096.9,549.66,12.756,140.26,0.89364,52.142
27.341,1012.4,57.204,4.1769,25.99,1084.2,549.97,12.178,131.4,0.9298,47.602
27.266,1012.3,56.877,5.0639,32.274,1099.8,538.95,13.609,151.64,0.53504,46.611
26.952,1012.2,55.626,5.0239,32.076,1100.1,539.55,13.513,152.03,0.43191,45.612
26.342,1012.2,62.076,4.8851,31.272,1100.1,542.04,13.401,150.75,0.46805,45.812
25.26,1012.4,69.539,4.8615,31.255,1099.9,541.96,13.381,150.86,0.40058,45.385
23.72,1012.6,78.56,4.843,31.31,1100,541.54,13.423,151.15,0.51751,45.275
22.098,1012.5,87.477,4.4704,28.701,1098.3,548.8,12.824,144.92,0.51421,47.562
20.928,1012.5,92.677,4.2264,26.792,1089.2,549.91,12.34,138.34,0.72074,47.279
20.424,1012.4,96.476,3.5898,22.438,1063.9,549.75,11.142,119.47,2.0694,43.549
19.975,1012.2,97.599,3.5688,22.144,1062.6,550.04,11.038,118.89,1.9772,42.959
19.536,1012,99.216,3.3149,20.013,1050.7,549.64,10.576,110.19,2.9746,44.59
19.144,1011.7,99.734,3.3244,20.258,1052,549.62,10.644,111.25,2.9693,44.797
18.771,1011.4,99.772,3.3482,20.217,1051.6,549.66,10.563,111.04,3.2204,44.746
18.414,1011.4,99.743,3.3409,20.261,1051.8,549.68,10.624,111.35,3.3515,44.769
18.449,1011.6,99.944,3.3433,20.023,1050.6,550.29,10.586,110.44,3.5312,45.999
19.898,1011.8,99.971,3.4005,20.487,1052.4,550.11,10.58,111,3.2759,42.583
22.413,1012.2,93.414,3.3933,20.634,1052.9,549.99,10.566,110.58,2.5975,42.168
24.508,1012.5,82.549,3.6777,22.698,1064.6,550.17,11.189,118.81,1.6866,44.718
26.222,1012.5,73.882,4.0156,25.017,1078.4,550.09,11.835,128.02,0.8965,45.097
28.167,1012.6,65.421,4.0346,25.354,1080.4,550.03,11.948,129.1,1.2079,46.566
28.547,1012.4,61.673,4.0456,25.225,1079.7,550.31,11.85,128.18,1.2518,46.204
28.537,1012.2,58.786,4.0984,25.577,1081.7,549.86,11.993,129.36,1.2798,46.955
28.432,1011.9,60.01,4.0674,25.343,1080.6,550.4,11.935,128.4,1.1859,44.768
28.513,1011.8,60.743,4.0813,25.382,1080.7,550.02,11.881,128.53,1.0023,43.599
28.628,1011.6,60.842,4.0903,25.467,1081,549.74,11.891,128.77,1.0633,44.889
28.301,1011.4,59.898,4.0954,25.446,1080.9,549.64,11.974,128.75,0.95678,46.503
27.488,1011.4,58.78,4.0641,25.443,1080.7,549.58,12.02,128.92,0.93352,46.232
26.689,1011.5,58.025,4.0172,25.29,1080.2,549.53,11.918,128.78,0.76529,46.771
25.559,1011.7,66.282,3.967,25.177,1079.6,549.61,11.811,129.06,0.74664,43.554
24.271,1012.1,75.526,3.9303,24.962,1078.5,549.72,11.898,128.63,0.7564,42.106
23.013,1012.2,84.607,3.9034,24.89,1078.5,549.84,11.912,129.21,0.74845,41.159
22.541,1012.1,87.917,3.8884,24.741,1077.2,550.04,11.793,128.43,0.80745,42.398
22.211,1012.1,90.494,3.8262,24.37,1075.9,550.05,11.737,127.61,0.89271,41.649
21.39,1011.9,94.502,3.2845,20.412,1052.8,550.37,10.653,111.33,2.9027,43.05
20.861,1011.5,96.387,3.2114,19.8,1049.2,550.43,10.504,108.91,3.4336,43.552
20.513,1011.4,98.298,3.2638,20.019,1050.6,550.46,10.533,109.88,3.4576,43.189
20.226,1011.5,99.133,3.2637,19.856,1049.6,549.85,10.399,109.29,3.4831,43.404
20.09,1011.6,99.333,3.2813,19.771,1049.1,550.45,10.424,108.97,3.4116,43.707
20.186,1011.8,99.831,3.2788,19.936,1050.1,550.08,10.497,109.57,3.4045,43.426
21.537,1012.1,97.819,3.3429,20.434,1052.8,550.29,10.587,110.89,2.9302,41.988
24.082,1012.4,85.03,3.6964,23.071,1067.6,550.08,11.282,120.73,1.1027,41.291
26.187,1012.7,67.624,3.9662,24.801,1077.2,550.09,11.77,126.76,0.46914,45.779
27.722,1013,62.727,4.0119,24.962,1078.1,550.07,11.866,126.79,0.75626,48.236
28.716,1013.1,56.514,4.0266,25.043,1078.5,549.99,11.867,126.86,1.2405,46.466
28.897,1013.1,55.011,4.0831,25.306,1079.9,549.91,11.815,127.74,1.0276,46.706
29.196,1013,51.993,4.0364,24.97,1078.2,549.81,11.859,126.13,1.1693,46.896
29.484,1012.8,49.14,4.0794,25.376,1080.4,549.73,11.962,127.59,2.1075,45.452
29.482,1012.8,49.235,4.0864,25.351,1080.4,549.8,11.95,127.53,0.98224,46.528
29.107,1012.6,50.313,4.1211,25.509,1081.2,549.68,11.906,128.45,0.91689,47.32
28.924,1012.5,50.797,3.6809,22.86,1065.7,549.55,11.289,117.76,1.4546,44.623
28.349,1012.5,50.748,3.3994,21.003,1055.1,549.55,10.676,110.32,2.0144,43.305
27.612,1012.8,53.398,3.2927,20.387,1051.7,549.79,10.511,108.28,2.4204,43.792
26.566,1013.1,60.099,3.3645,21.039,1055.8,550.04,10.785,111.4,2.2998,43.708
25.095,1013.4,70.637,3.4128,21.478,1058.6,549.94,10.879,114.04,2.1675,42.703
21.331,1013,94.61,3.8594,24.344,1075.9,550.02,11.748,127.81,1.5172,43.892
20.964,1012.5,95.952,3.8984,24.508,1076.5,549.81,11.81,128.22,1.4123,43.853
20.752,1012,93.196,3.9178,24.87,1078.7,549.61,11.771,130.06,1.0926,44.181
20.496,1011.8,89.242,3.1993,19.991,1050.4,549.96,10.547,109.67,3.2219,45.69
20.958,1012.3,84.397,3.4292,21.732,1059.8,549.98,10.903,116.18,2.0443,44.452
22.129,1012.5,84.304,3.2846,20.497,1052.6,549.94,10.636,110.47,2.5403,43.624
24.693,1012.6,78.109,3.6757,22.953,1065.8,550.09,11.254,119.08,1.6494,44.948
27.2,1012.7,71.059,4.0452,25.231,1079.2,550.02,11.795,127.86,0.92821,46.542
28.574,1012.8,65.371,4.1006,25.529,1076.2,547.39,11.933,127.2,1.5419,48.898
30.064,1012.6,62.329,4.0219,25.21,1079.3,550.22,11.956,127.64,1.4325,46.212
30.194,1012.3,61.724,4.0394,25.199,1079.3,550.2,11.939,127.27,1.6573,48.42
30.507,1011.9,60.557,4.0062,24.936,1077.7,550.18,11.864,125.84,1.9546,48.42
30.988,1011.7,57.936,4.126,25.609,1081.3,550.17,11.939,128.2,1.3308,46.665
31.028,1011.2,55.68,4.1394,25.639,1081.5,550.15,12.044,128.28,0.59066,44.277
30.963,1010.7,52.333,4.1433,25.661,1081.7,550.14,12.029,128.32,0.39491,45.355
30.463,1010,57.203,4.1026,25.45,1080.6,550.13,12.046,127.94,0.63242,44.655
29.763,1009.7,59.749,4.0803,25.389,1080.2,550.11,11.861,127.9,1.0937,45.974
28.707,1009.7,59.053,4.0461,25.361,1079.8,550.1,11.838,127.72,1.014,46.4
27.628,1009.7,59.539,4.0119,25.359,1079.9,550.08,11.832,128.36,0.87802,45.692
26.164,1009.7,68.139,3.9145,24.902,1077.3,549.91,11.808,127.11,0.94411,42.6
24.836,1009.9,75.947,3.8997,24.96,1077.8,549.97,11.846,128.08,0.65586,40.444
24.196,1009.3,84.184,3.9256,24.899,1077.3,550.32,11.85,127.87,0.74833,40.156
24.173,1009,91.225,3.8957,24.622,1075.9,550.35,11.793,126.75,1.1625,41.103
23.827,1008.5,92.834,3.972,25.154,1078.5,550.29,11.899,129.05,1.2221,41.301
23.379,1007.7,92.444,3.9384,24.963,1077.4,550.21,11.812,128.4,1.1155,42.126
23.014,1007.4,93.882,3.9585,24.969,1077.4,549.99,11.736,128.58,1.1326,42.232
22.843,1007.1,94.106,3.9633,24.896,1077,549.72,11.708,128.4,1.168,42.491
22.593,1006.7,91.464,2.9728,18.601,1037.2,548.09,9.9046,101.46,5.657,45.744
25.134,1006.3,82.944,3.9677,25.006,1077.2,550.09,11.708,128.11,0.91773,44.252
26.336,1006.3,76.118,4.0195,25.211,1079,550.01,11.865,128.63,0.73258,45.125
27.277,1006.3,74.951,4.0261,25.245,1079.2,549.99,11.846,128.66,0.73163,45.575
28.612,1005.9,68.865,4.0052,25.005,1077.6,549.91,11.724,127.5,1.3486,44.734
29.451,1005.8,57.276,4.0884,25.253,1078.9,549.86,11.869,127.63,0.56993,43.035
30.563,1005.3,48.817,4.1247,25.417,1079.5,549.82,11.961,127.49,0.57181,44.17
31.433,1004.7,45.524,4.1191,25.548,1080.1,549.83,11.873,127.51,0.44992,45.385
31.928,1004.2,44.896,4.1111,25.643,1080.5,549.92,11.976,127.53,0.50692,46.859
32.027,1003.9,42.765,4.1153,25.722,1080.6,550.05,11.851,127.52,0.42733,46.498
31.378,1003.5,51.898,4.0835,25.562,1079.7,549.95,11.911,127.69,0.55705,44.332
30.014,1003.5,61.41,4.0867,25.452,1079.5,549.96,11.894,127.73,0.75634,43.831
28.614,1003.6,63.525,4.0067,25.176,1078,549.99,11.746,127.08,1.3067,44.849
27.017,1003.7,69.816,4.005,25.28,1078.8,550.15,11.772,128.42,1.2419,44.154
25.774,1003.9,75.861,3.9836,25.188,1078.6,550.07,11.85,128.63,0.50543,42.129
25.042,1004.1,80.835,3.9733,25.258,1078.6,550.1,11.933,128.9,0.49555,40.858
24.455,1004.2,80.761,3.9347,24.998,1077.2,550.33,11.785,127.91,0.75839,42.721
23.603,1004.1,80.964,3.8904,24.858,1076.6,550.25,11.815,127.88,1.1404,43.663
22.667,1003.9,85.323,3.8773,24.887,1076.8,550.18,11.818,128.47,1.1529,43.453
22.488,1003.7,88.948,3.9184,24.974,1077.2,550.2,11.835,128.63,1.1242,43.275
22.554,1003.6,86.794,3.9436,25.002,1077.2,550.23,11.73,128.8,0.97707,43.566
21.639,1003.4,88.288,3.9116,24.776,1076.5,550.26,11.7,128.69,1.1054,43.303
21.396,1003.5,93.387,3.8643,24.658,1075.5,550.28,11.617,128.14,1.1505,42.51
20.815,1003.7,94.91,3.3462,20.745,1053.3,550.1,10.615,111.92,2.8265,44.781
21.936,1003.9,97.206,3.7062,23.2,1066.7,549.82,11.297,121.35,1.8244,42.713
24.463,1004.3,92.115,4.0702,25.346,1078.8,549.97,11.785,129.14,1.4233,41.561
26.453,1004.4,84.742,4.0728,25.267,1078.5,550.13,11.883,128.54,0.94086,43.03
27.962,1004.4,74.218,4.1148,25.617,1080.5,550.26,11.979,129.39,2.0304,46.887
29.661,1004.5,69.129,4.0615,25.255,1078.7,550.19,11.8,127.9,1.7841,42.291
31.913,1003.5,55.824,4.1977,25.815,1081.6,549.94,11.95,128.69,0.84007,44.483
31.658,1003.1,60.033,4.0993,25.634,1080.3,549.86,11.914,128.17,0.85405,42.679
30.429,1002.7,68.343,4.0585,25.483,1079.3,549.9,11.795,128.02,0.89851,40.67
29.698,1002.2,72.545,4.0721,25.446,1078.9,549.97,11.775,127.98,1.1079,40.643
29.07,1002.1,77.352,4.0355,25.431,1078.8,550.05,11.758,127.99,1.1088,39.614
28.277,1002.2,82.976,4.0225,25.546,1079.3,550.12,11.851,128.78,1.1884,39.337
27.685,1002.6,84.394,4.0063,25.394,1078.6,550.13,11.786,128.38,1.261,39.686
27.024,1002.7,84.921,4.0011,25.164,1077.4,550.25,11.756,127.58,1.3373,40.293
25.794,1002.3,85.009,3.965,25.097,1077.1,550.37,11.842,127.82,1.4002,40.631
24.302,1002,87.117,3.9374,25.037,1077.1,550.47,11.732,128.32,0.95265,42.634
23.155,1001.5,90.977,3.9052,24.919,1076.5,550.19,11.819,128.28,1.1221,42.699
22.472,1001.1,92.293,3.9113,24.829,1076,549.96,11.777,128.11,1.0545,42.401
21.908,1000.6,93.29,3.9331,24.972,1076.8,550.07,11.751,128.99,0.86695,42.254
21.474,1000.6,94.097,3.9144,24.8,1075.9,550.21,11.71,128.32,1.1935,42.158
21.156,1000.7,94.542,3.919,24.692,1075.4,549.72,11.706,128.16,1.168,42.814
21.3,1000.8,94.854,3.9016,24.643,1075,550.12,11.75,127.66,1.0993,42.142
22.444,1000.8,92.662,3.9714,25.062,1077.1,550.1,11.734,128.81,0.85745,42.496
25.311,1000.8,89.795,4.0347,25.382,1078.3,550.08,11.759,128.52,0.73304,41.323
27.953,1000.8,77.474,4.1116,25.562,1079.3,550.37,11.916,128.25,0.80294,43.877
29.998,1000.9,58.642,4.2091,25.753,1080.6,550.14,12.023,128.4,0.97071,47.577
31.842,1000.8,51.462,4.1879,25.699,1080.3,550.03,11.939,128.08,2.2764,46.393
32.197,1000.6,46.402,4.2506,25.92,1081.8,550.28,11.913,128.88,0.98317,50.635
32.27,1000.4,45.697,4.2951,26.038,1082.6,550.21,12.041,129.11,1.5015,54.517
33.002,999.9,41.702,4.3361,25.894,1081.6,550.34,12,127.74,2.0894,56.669
33.802,999.86,36.812,4.358,25.917,1081.8,550.13,12.007,127.52,1.7492,49.946
33.716,999.88,39.752,4.2809,25.834,1081.1,549.69,11.97,127.14,0.042636,45.552
33.818,999.96,37.046,4.261,25.973,1081.4,549.77,11.919,127.52,1.0771,47.342
33.248,1000.1,35.864,4.2129,26.02,1081.6,549.88,11.997,127.98,1.7313,48.242
30.519,1001,45.886,4.0521,25.418,1079.3,549.93,11.846,127.54,1.3384,53.726
28.851,1001.7,56.212,4.015,25.189,1078.4,550.04,11.792,127.6,1.3338,45.184
28.018,1002.2,57.46,4.0188,25.175,1078.4,549.99,11.807,127.79,1.414,44.82
27.45,1002.6,58.294,3.9663,24.979,1077.7,549.93,11.826,127.49,0.86535,42.32
27.467,1003,54.932,3.9945,25.185,1078.7,550.37,11.839,127.87,0.8227,46.031
28.01,1003.2,58.459,4.4952,28.362,1095.2,549.72,12.638,138.85,0.66018,52.95
27.352,1003.5,64.736,4.7275,30.465,1100,545.78,13.153,147.15,0.6753,48.182
25.735,1003.6,64.052,4.2901,27.551,1091.3,549.86,12.447,138,0.59433,50.383
25.172,1003.6,65.807,3.9121,25.057,1077.5,549.84,11.833,127.95,1.0665,45.512
24.356,1003.6,70.596,3.9004,24.837,1076,549.75,11.823,127.68,1.1219,44.256
23.486,1003.8,77.626,4.7718,31.097,1099.9,543.62,13.311,149.86,0.53,48.081
24.123,1003.9,80.401,4.8326,31.227,1100,543.43,13.315,149.23,0.48461,47.268
26.4,1004.1,79.941,4.7882,30.548,1099.9,545.71,13.138,146.97,0.42465,46.87
27.89,1004.3,80.709,4.149,25.891,1080.6,549.38,11.93,130.24,0.93119,42.897
29.374,1004.5,70.523,4.1661,25.615,1080.5,550.1,11.909,128.85,1.4239,45.345
31.31,1004.9,61.997,4.1905,25.766,1081.4,550.14,12.028,129.21,1.9938,44.804
29.563,1005.6,57.402,4.0398,25.639,1081.3,549.83,11.895,129.2,0.66672,47.417
29.636,1005.4,56.397,4.0701,25.702,1080.9,550.26,11.904,128.77,0.87584,46.375
29.438,1005.7,59.814,4.1307,25.615,1080.3,549.88,11.867,128.6,1.2061,44.94
29.037,1006,70.841,4.1283,25.568,1080.4,550.02,11.868,129.28,1.3237,42.097
28.355,1006.4,73.574,4.0197,24.896,1076.7,550.23,11.7,126.72,1.6394,40.346
27.938,1007.1,75.42,3.9888,24.984,1077.1,550.29,11.694,127.02,1.5664,40.618
27.137,1007.9,80.648,3.8796,24.407,1074,550.24,11.648,124.93,1.3528,38.508
26.498,1008.4,86.28,3.8865,24.621,1075.3,549.94,11.719,125.99,1.19,38.254
26.477,1008.6,84.816,3.8848,24.236,1073.1,550.2,11.617,124.32,1.4337,38.479
26.287,1008.8,84.091,3.3831,21.108,1054.9,549.6,10.76,111.4,2.7214,39.294
24.972,1008.9,86.924,3.3381,20.901,1053.6,549.88,10.705,111.05,2.7325,41.266
23.519,1009.2,90.577,3.343,21.032,1054.8,550.18,10.751,112.1,2.7884,42.162
22.567,1009.3,95.055,3.4101,21.236,1056.2,550.12,10.82,113.34,2.5714,40.703
22.176,1009.4,96.426,3.3891,20.87,1054.5,550.3,10.767,112.1,2.8321,42.211
22.156,1009.7,96.78,3.4111,21.137,1055.5,550.08,10.805,112.82,2.8673,42.168
21.986,1009.9,96.965,3.397,21.046,1055.4,550.18,10.755,112.75,2.933,42.171
22.893,1010.1,96.389,3.4216,21.157,1055.7,550.12,10.697,112.57,2.788,40.497
25.046,1010.4,88.196,3.4695,21.408,1056.7,549.95,10.778,112.58,2.2996,39.962
26.993,1010.8,79.048,4.0088,25.02,1077.5,550.01,11.777,127.07,0.88997,42.399
28.352,1011,72.942,4.0932,25.415,1080,549.94,11.827,128.52,1.8714,45.124
29.395,1011.2,67.113,4.0893,25.394,1080.2,549.87,11.909,128.36,1.3973,39.667
30.199,1011.4,61.037,3.4494,20.796,1053.9,550.15,10.63,109.44,1.7915,38.172
30.881,1011.2,63.451,4.1451,25.164,1079,550.34,11.938,127.21,2.24,44.294
31.295,1011.1,54.112,4.1059,25.156,1078.8,550.43,11.866,126.44,4.9796,50.986
31.689,1010.9,50.751,4.1312,25.611,1081.3,550.43,11.924,128.03,1.5464,27.183
26.263,1010.3,55.373,3.9788,25.184,1078.7,550.01,11.844,128.01,1.6724,54.736
25.389,1010.3,58.386,3.9741,25.113,1078.5,549.85,11.813,128.14,1.5821,52.536
23.821,1010.3,68.385,3.8921,24.799,1077.2,549.96,11.794,128.08,1.7225,51.643
22.109,1010,79.728,3.856,24.552,1076.3,550.14,11.787,128.09,1.9095,54.075
21.025,1009.4,83.649,3.7926,24.206,1074.6,549.68,11.636,127.14,2.0483,53.858
23.849,1009.5,72.73,3.9509,24.613,1074.1,549.24,11.647,125.98,2.3922,58.025
26.811,1009.6,72.275,4.1772,25.802,1079.7,548.55,12.028,129.3,1.7871,52.533
28.284,1009.7,67.495,4.6371,28.905,1098.5,549.51,12.893,141.84,1.6307,61.168
29.815,1009.6,62.394,4.6629,29.308,1099.7,548.99,12.988,144.49,2.0349,58.2
30.36,1009.4,61.202,4.8208,30.389,1099.9,545.55,13.156,146.99,1.6783,56.448
30.19,1009.1,52.359,4.825,30.383,1100,545.85,13.161,147.55,1.6878,58.058
30.126,1008.9,49.693,4.8254,30.463,1100,545.68,13.133,147.71,2.0069,60.43
30.011,1008.5,49.708,4.8563,30.713,1099.9,545.08,13.195,148.2,1.9096,58.989
30.061,1008.4,45.882,4.8459,30.712,1099.9,544.96,13.177,148.45,1.3915,59.519
30.046,1008.2,46.244,4.8457,30.693,1099.8,545.16,13.124,148.35,1.2921,59.077
29.747,1008.1,46.571,4.8835,31.047,1100,543.83,13.269,149.22,1.2073,58.431
28.729,1008.2,53.653,4.9449,31.501,1100,542.38,13.412,150.08,1.4294,55.522
27.276,1008.3,68.859,4.821,30.734,1099.8,544.63,13.226,148.14,1.4979,53.861
25.809,1008.7,80.764,4.771,30.427,1100,545.47,13.142,147.31,1.4838,52.08
24.749,1008.7,83.535,4.6851,30.084,1099.1,546.01,13.079,146.57,1.6302,54.691
23.561,1008.7,88.232,3.955,24.944,1077.6,549.94,11.73,128.56,2.2169,50.661
22.863,1008.5,92.445,3.9356,24.769,1076.8,549.98,11.828,128.28,2.1803,49.754
22.433,1008.3,94.501,4.0082,25.037,1078.6,549.93,11.905,129.78,1.8248,50.769
22.06,1008.2,95.624,4.0148,25.106,1079,550.23,11.877,130.29,1.7889,50.804
21.572,1007.9,97.317,4.0113,24.866,1078.1,550.32,11.886,129.66,1.8522,50.27
21.003,1007.6,98.374,3.9717,24.548,1076.7,550.36,11.805,128.84,1.8217,50.935
20.606,1007.4,99.539,4.0867,24.984,1078.9,550.41,11.763,130.65,1.772,52.417
21.073,1007.4,99.219,3.9619,24.23,1074,550.39,11.555,126.93,2.1449,52.268
22.204,1007.5,98.358,3.4039,20.636,1052.6,549.92,10.556,111.02,4.63,48.883
24.553,1007.3,92.636,3.9199,24.01,1071.6,550.32,11.524,123.93,2.2244,48.095
26.674,1006.9,79.263,4.1247,25.284,1079.1,550.1,11.811,128.6,1.5457,52.483
27.908,1006.7,69.831,4.1245,25.294,1079.2,549.99,11.852,128.07,1.8826,54.071
29.103,1006.6,64.316,3.8892,23.796,1070.3,550.23,11.427,121.49,2.764,53.58
29.32,1006.3,62.227,4.1725,25.533,1080.4,550.07,11.949,128.45,1.9681,56.696
29.387,1006,59.675,4.5075,27.666,1086.9,546.72,12.453,134.5,1.9607,59.777
29.654,1005.8,57.883,4.1979,25.675,1081.1,550.13,11.928,128.58,2.0355,56.47
29.622,1005.6,59.933,4.2015,25.696,1081.2,549.82,11.897,128.77,2.003,55.364
29.57,1005.3,57.159,4.1816,25.758,1081.6,549.52,11.922,128.93,1.62,55.931
29.217,1005.4,57.884,4.1968,25.954,1082.6,549.82,11.991,129.86,1.5744,56.287
28.595,1005.6,62.093,4.1269,25.463,1080,550.1,11.851,128.37,1.6257,54.04
27.296,1005.2,73.454,4.0863,25.331,1079.6,550.14,11.958,128.75,1.7374,51.808
26.332,1005.3,80.047,4.0634,25.354,1079.7,550.23,11.917,129.1,1.9527,51.508
25.7,1005.5,78.303,4.0762,25.488,1080.6,550.03,11.914,129.93,1.8116,51.919
